RBVA11,Outros,Ativa,"114,56","9,44","139,14","98,84",2049140,1237160000,"0,009000000000000001",1599090000,86,87,"106,1","702,0","8751,0","149986,0","64,91",Div Yield otimo | P/VPC ok | Liquidez: ok | Ativos: otimo | Vacancia: otima
RNGO11,Lajes Corporativas,Passiva,"101,17","5,24","77,56","59,91",357981,170889000,"0,179",271840000,4,837,"98,5","352,0","3137,0","53664,0","33,21",Div Yield otimo | P/VPC horrivel | Liquidez: muito baixa | Ativos: baixo | Vacancia: ok
FISC11,Lajes Corporativas,Ativa,"157,07","0,32","165,0","160,9",0,260136000,"0,627",260423000,4,414,"101,5","449,0","28516,0","9255,0","18,73",Div Yield muito baixo | P/VPC ok | Liquidez: muito baixa | Ativos: baixo | Vacancia: muito alta
SCPF11,Shoppings,Ativa,"12,65","0,29","10,95","8,55",13359,38346000,"0,223",54620900,1,52,"97,5","599,0","7864,0","4756,0","7,77",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: ok
SDIL11,Logística,Ativa,"106,2","6,39","104,61","66,28",1316720,469521000,"0,06",638085000,4,32,"84,0","170,0","1921,0","205310,0","49,4",Div Yield ok | P/VPC ok | Liquidez: ok | Ativos: ok | Vacancia: otima
SHPH11,Shoppings,Passiva,"820,15","24,92","924,36","718,69",192645,505429000,"0,09",502525000,1,311,"98,9","826,0","14655,0","34127,0","44,1",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: ok | Vacancia: otima
TGAR11,Híbrido,Ativa,"131,32","10,59","143,41","80,65",4178220,849260000,"0,0",1072790000,4,864,"71,9","0,0","2336,0","261308,0","55,0",Div Yield ok | P/VPC ok | Liquidez: ok | Ativos: otimo | Vacancia: otima
ONEF11,Lajes Corporativas,Passiva,"160,52","7,57","148,57","119,69",72464,132906000,"0,10300000000000001",146332000,1,16,"98,5","1349,0","21774,0","6015,0","23,97",Div Yield muito baixo | P/VPC ok | Liquidez: muito baixa | Ativos: baixo | Vacancia: ok
TOUR11,Residencial,Ativa,"397,28","8,86","134,99","97,99",4118,1349900,"0,0",6227550,1,0,"2218,1","0,0","5042,0","5939,0","20,0",Div Yield ok | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
VERE11,Outros,Ativa,"312,38","17,39","0,0","0,0",0,141372000,"0,0",173213000,3,132,"90,9","205,0","1675,0","76723,0","25,0",Div Yield ok | P/VPC horrivel | Liquidez: muito baixa | Ativos: baixo | Vacancia: otima
FVPQ11,Shoppings,Passiva,"196,9","3,24","181,9","128,11",220666,380820000,"0,06",554187000,1,213,"97,9","678,0","6541,0","57000,0","24,4",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: ok | Vacancia: otima
VTLT11,Logística,Ativa,"102,1","8,0","116,46","77,51",514023,237726000,"0,0",216211000,1,1,"97,3","76,0","928,0","249303,0","25,0",Div Yield ok | P/VPC horrivel | Liquidez: muito baixa | Ativos: baixo | Vacancia: otima
VSEC11,Títulos e Val. Mob.,Ativa,"97,55","3,65","92,5","67,58",125338,750835000,"0,0",885474000,0,0,"0,0","0,0","0,0","0,0","35,0",Div Yield muito baixo | P/VPC ok | Liquidez: muito baixa | Ativos: ok | Vacancia: N/A
VSHO11,Shoppings,Ativa,"99,3","0,76","105,03","70,22",38899,147378000,"0,08",211912000,3,258,"98,5","186,0","1958,0","74109,0","14,2",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: baixo | Vacancia: otima
IBFF11,Títulos e Val. Mob.,Ativa,"88,76","4,72","82,8","58,59",248566,49227700,"0,0",59629700,0,0,"0,0","0,0","0,0","0,0","20,0",Div Yield ok | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
PLCR11,Híbrido,Ativa,"98,1","5,9","94,29","54,14",676899,196680000,"0,0",208685000,0,0,"0,0","0,0","0,0","0,0","45,0",Div Yield ok | P/VPC otimo | Liquidez: muito baixa | Ativos: baixo | Vacancia: N/A
RELG11,Híbrido,Ativa,"96,35","2,39","117,66","95,44",150911,89467500,"0,187",153134000,2,2,"162,8","9,0","4947,0","29442,0","33,13",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: baixo | Vacancia: ok
CVBI11,Títulos e Val. Mob.,Ativa,"100,16","11,23","109,95","60,18",3364290,387776000,"0,0",602986000,0,0,"0,0","0,0","0,0","0,0","60,0",Div Yield otimo | P/VPC ok | Liquidez: ok | Ativos: ok | Vacancia: N/A
MCCI11,Títulos e Val. Mob.,Ativa,"99,66","6,48","105,3","70,66",3642720,936574000,"0,0",907416000,0,0,"0,0","0,0","0,0","0,0","50,0",Div Yield ok | P/VPC ok | Liquidez: ok | Ativos: ok | Vacancia: N/A
ARRI11,Títulos e Val. Mob.,Ativa,"95,13","8,08","99,88","49,25",86398,37224500,"0,0",37820700,0,0,"0,0","0,0","0,0","0,0","50,0",Div Yield otimo | P/VPC otimo | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
HOSI11,Híbrido,Ativa,"93,0","3,32","93,05","62,52",55653,47441500,"0,0",53709100,0,0,"0,0","0,0","0,0","0,0","10,0",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
MGHT11,Títulos e Val. Mob.,Ativa,"99,69","5,72","103,64","80,03",82578,101812000,"0,0",124116000,1,6,"33,5","0,0","9821,0","3468,0","35,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: baixo | Vacancia: otima
PVBI11,Lajes Corporativas,Ativa,"96,49","2,86","98,74","92,47",3120090,928940000,"0,0",948951000,2,32,"82,9","484,0","17326,0","44452,0","50,0",Div Yield muito baixo | P/VPC otimo | Liquidez: ok | Ativos: ok | Vacancia: otima
MGCR11,Títulos e Val. Mob.,Ativa,"95,74","3,04","100,99","91,8",419956,72705200,"0,0",70959400,0,0,"0,0","0,0","0,0","0,0","20,0",Div Yield muito baixo | P/VPC ok | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
RFOF11,Títulos e Val. Mob.,Ativa,"94,84","5,34","89,89","56,32",315945,93789500,"0,0",103104000,0,0,"0,0","0,0","0,0","0,0","35,0",Div Yield ok | P/VPC ok | Liquidez: muito baixa | Ativos: baixo | Vacancia: N/A
HBRH11,Híbrido,Ativa,"109,32","8,11","108,0","91,28",105562,223557000,"0,0",247485000,4,283,"99,3","700,0","8398,0","26447,0","45,0",Div Yield otimo | P/VPC ok | Liquidez: muito baixa | Ativos: baixo | Vacancia: otima
IRDM11,Títulos e Val. Mob.,Ativa,"99,79","10,31","143,65","70,88",10467700,2112000000,"0,0",1622330000,0,0,"0,0","0,0","0,0","0,0","50,0",Div Yield ok | P/VPC horrivel | Liquidez: otima | Ativos: otimo | Vacancia: N/A
KFOF11,Títulos e Val. Mob.,Ativa,"108,94","5,59","111,33","69,35",752561,439052000,"0,0",496819000,0,0,"0,0","0,0","0,0","0,0","20,0",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: medio | Vacancia: N/A
OURE11,Títulos e Val. Mob.,Ativa,"100,01","1,75","94,75","87,99",166706,74865300,"0,0",86506400,5,29,"36,3","44,0","3661,0","7424,0","10,0",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: otima
FATN11,Híbrido,Ativa,"99,86","4,83","108,03","88,81",12479,54279300,"0,0",54300200,10,13,"100,1","1333,0","22856,0","2378,0","30,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: otima
RZTR11,Híbrido,Ativa,"97,5","3,21","107,41","94,99",2714610,505649000,"0,0",483935000,9,9,"95,9","0,0","2,0","272049312,0","35,0",Div Yield muito baixo | P/VPC ok | Liquidez: ok | Ativos: medio | Vacancia: otima
GCFF11,Títulos e Val. Mob.,Ativa,"99,16","3,95","110,82","92,37",82191,34537000,"0,0",35159900,0,0,"0,0","0,0","0,0","0,0","30,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
FIGS11,Shoppings,Passiva,"94,51","1,88","67,77","48,07",414954,172682000,"0,12300000000000001",270330000,2,327,"94,6","119,0","2672,0","61137,0","13,77",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: baixo | Vacancia: ok
GGRC11,Logística,Ativa,"124,43","7,55","145,05","86,87",2233720,1033120000,"0,0",976411000,15,16,"74,4","95,0","1146,0","671020,0","40,0",Div Yield muito baixo | P/VPC ok | Liquidez: ok | Ativos: ok | Vacancia: otima
GRLV11,Logística,Passiva,"5,97","59,35","145,5","86,18",0,156199000,"0,037000000000000005",159523000,1,16,"0,0","183,0","0,0","55202,0","19,63",Div Yield perigosamente alto | P/VPC horrivel | Liquidez: muito baixa | Ativos: baixo | Vacancia: otima
GALG11,Híbrido,Ativa,"86,98","3,21","115,54","108,41",3304890,639886000,"0,0",883419000,5,20,"168,6","10,0","1577,0","684300,0","30,0",Div Yield muito baixo | P/VPC horrivel | Liquidez: ok | Ativos: ok | Vacancia: otima
HABT11,Títulos e Val. Mob.,Ativa,"102,13","11,51","122,97","70,32",2333450,642417000,"0,0",562249000,0,0,"0,0","0,0","0,0","0,0","50,0",Div Yield otimo | P/VPC horrivel | Liquidez: ok | Ativos: ok | Vacancia: N/A
HCTR11,Títulos e Val. Mob.,Ativa,"119,9","13,32","151,21","64,39",8315200,967635000,"0,0",853327000,0,0,"0,0","0,0","0,0","0,0","55,0",Div Yield otimo | P/VPC horrivel | Liquidez: otima | Ativos: ok | Vacancia: N/A
HAAA11,Lajes Corporativas,Ativa,"97,37","2,17","105,0","99,49",5245,276854000,"0,0",265494000,1,29,"98,8","66,0","5841,0","46814,0","35,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: baixo | Vacancia: otima
ATSA11,Shoppings,Passiva,"98,95","0,0","139,49","105,0",30726,199595000,"0,185",173398000,1,234,"98,0","36,0","6007,0","32559,0","13,15",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: baixo | Vacancia: ok
HGBS11,Shoppings,Ativa,"220,43","6,01","250,28","164,26",2202040,1992000000,"0,064",2229600000,11,1780,"62,9","128,0","3909,0","320785,0","44,36",Div Yield muito baixo | P/VPC ok | Liquidez: ok | Ativos: otimo | Vacancia: otima
HLOG11,Logística,Ativa,"120,08","4,16","119,51","98,2",683658,497590000,"0,0",691912000,3,23,"123,8","35,0","1422,0","433196,0","45,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: ok | Vacancia: otima
HRDF11,Híbrido,Ativa,"1,81","0,0","2,8","1,5",22053,12898100,"0,0",14571600,0,0,"0,0","0,0","0,0","0,0","20,0",Div Yield muito baixo | P/VPC ok | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
HREC11,Títulos e Val. Mob.,Ativa,"101,35","3,83","103,7","99,77",2255340,93339000,"0,0",92116400,0,0,"0,0","0,0","0,0","0,0","35,0",Div Yield muito baixo | P/VPC otimo | Liquidez: ok | Ativos: extremamente baixo | Vacancia: N/A
HPDP11,Shoppings,Passiva,"100,78","2,23","93,0","68,25",40312,255976000,"0,034",294730000,1,390,"98,4","62,0","1985,0","126870,0","14,66",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: baixo | Vacancia: otima
HMOC11,Shoppings,Passiva,"238,52","80,83","231,3","146,78",16510,86698800,"0,019",91619200,1,139,"99,4","120,0","2894,0","29784,0","34,81",Div Yield perigosamente alto | P/VPC otimo | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: otima
HFOF11,Títulos e Val. Mob.,Ativa,"97,46","6,46","112,92","78,37",3569160,2163320000,"0,0",2114150000,0,0,"0,0","0,0","0,0","0,0","65,0",Div Yield ok | P/VPC otimo | Liquidez: ok | Ativos: otimo | Vacancia: N/A
HSAF11,Títulos e Val. Mob.,Ativa,"98,43","3,16","99,98","86,77",297598,86206400,"0,0",89629600,0,0,"0,0","0,0","0,0","0,0","30,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
HSLG11,Logística,Ativa,"105,21","1,47","113,91","106,3",1523520,1363490000,"0,0",1339890000,5,16,"94,0","152,0","2990,0","428600,0","55,0",Div Yield muito baixo | P/VPC otimo | Liquidez: ok | Ativos: otimo | Vacancia: otima
HSML11,Shoppings,Ativa,"97,3","3,96","97,16","64,14",3418200,1402110000,"0,06",1550600000,6,781,"95,8","370,0","8906,0","150818,0","44,4",Div Yield muito baixo | P/VPC ok | Liquidez: ok | Ativos: otimo | Vacancia: otima
HSRE11,Híbrido,Ativa,"96,84","1,08","87,06","87,06",0,741583000,"0,0",830079000,27,27,"97,7","439,0","7227,0","100295,0","25,0",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: ok | Vacancia: otima
IFIE11,Títulos e Val. Mob.,Passiva,"94,02","1,99","99,61","92,58",124360,87969300,"0,0",85067500,0,0,"0,0","0,0","0,0","0,0","30,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
BICR11,Títulos e Val. Mob.,Ativa,"99,02","3,12","104,23","91,19",7113,45715000,"0,0",49631100,0,0,"0,0","0,0","0,0","0,0","20,0",Div Yield muito baixo | P/VPC ok | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
JFLL11,Residencial,Ativa,"93,89","0,68","94,31","90,51",178025,135819000,"0,0",140926000,0,0,"98,7","0,0","0,0","0,0","35,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: baixo | Vacancia: N/A
RBBV11,Títulos e Val. Mob.,Passiva,"101,35","5,75","99,78","77,81",70595,121027000,"0,0",127199000,0,0,"0,0","0,0","0,0","0,0","35,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: baixo | Vacancia: N/A
JPPA11,Títulos e Val. Mob.,Ativa,"104,62","7,56","104,81","84,06",68982,59430100,"0,0",63713500,0,0,"0,0","0,0","0,0","0,0","30,0",Div Yield ok | P/VPC ok | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
JPPC11,Híbrido,Ativa,"459,41","14,73","0,0","0,0",0,22110000,"0,0",25364300,0,0,"0,0","0,0","0,0","0,0","10,0",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
JSRE11,Híbrido,Ativa,"113,78","5,9","99,1","76,27",2985380,1914330000,"0,079",2433140000,4,124,"80,6","1008,0","15550,0","99238,0","44,21",Div Yield ok | P/VPC horrivel | Liquidez: ok | Ativos: otimo | Vacancia: otima
KISU11,Títulos e Val. Mob.,Ativa,"97,33","1,62","117,5","103,66",2283680,87382400,"0,0",74851600,0,0,"0,0","0,0","0,0","0,0","15,0",Div Yield muito baixo | P/VPC horrivel | Liquidez: ok | Ativos: extremamente baixo | Vacancia: N/A
KNHY11,Títulos e Val. Mob.,Ativa,"105,84","9,37","116,68","82,73",1471630,1221860000,"0,0",1148180000,0,0,"0,0","0,0","0,0","0,0","65,0",Div Yield otimo | P/VPC ok | Liquidez: ok | Ativos: otimo | Vacancia: N/A
KNRE11,Residencial,Ativa,"2,93","0,05","3,59","2,94",38625,59536400,"0,0",54601900,1,0,"12,2","0,0","0,0","0,0","20,0",Div Yield muito baixo | P/VPC ok | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
KNIP11,Títulos e Val. Mob.,Ativa,"105,87","8,28","117,08","85,92",14420000,5514770000,"0,0",5055350000,0,0,"0,0","0,0","0,0","0,0","50,0",Div Yield ok | P/VPC horrivel | Liquidez: otima | Ativos: otimo | Vacancia: N/A
KNRI11,Híbrido,Ativa,"156,67","7,76","166,24","126,0",4559760,3677610000,"0,003",3824280000,18,238,"79,6","376,0","5059,0","578488,0","54,97",Div Yield muito baixo | P/VPC otimo | Liquidez: ok | Ativos: otimo | Vacancia: otima
KNCR11,Títulos e Val. Mob.,Ativa,"98,19","3,73","96,6","77,17",4329520,3557840000,"0,0",3853620000,0,0,"0,0","0,0","0,0","0,0","45,0",Div Yield muito baixo | P/VPC ok | Liquidez: ok | Ativos: otimo | Vacancia: N/A
KNSC11,Títulos e Val. Mob.,Ativa,"96,46","3,72","105,46","91,25",2542180,277480000,"0,0",257832000,0,0,"0,0","0,0","0,0","0,0","30,0",Div Yield muito baixo | P/VPC ok | Liquidez: ok | Ativos: baixo | Vacancia: N/A
LATR11,Residencial,Ativa,"29,38","3,67","335,67","144,88",594,26930600,"0,0",3782560,1,1,"7,7","0,0","25459,0","81,0","10,0",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: otima
LASC11,Shoppings,Ativa,"103,14","3,67","102,91","81,32",132871,241722000,"0,0",320968000,2,460,"93,5","0,0","3688,0","61280,0","30,0",Div Yield muito baixo | P/VPC ok | Liquidez: muito baixa | Ativos: medio | Vacancia: otima
LOFT11,Residencial,Ativa,"64,89","5,86","33,5","24,97",13149,87882600,"0,0",367291000,149,149,"112,1","16,0","5001,0","19690,0","25,0",Div Yield perigosamente alto | P/VPC horrivel | Liquidez: muito baixa | Ativos: medio | Vacancia: otima
LFTT11,Residencial,Ativa,"55,71","3,21","108,88","96,05",342431,652457000,"0,0",638274000,337,337,"96,7","4,0","16464,0","38316,0","25,0",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: ok | Vacancia: otima
LGCP11,Logística,Ativa,"98,79","4,4","102,07","85,07",201457,266454000,"0,0",272122000,5,23,"99,4","188,0","3286,0","80620,0","35,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: baixo | Vacancia: otima
LUGG11,Residencial,Ativa,"109,45","5,66","109,02","89,96",77524,88695000,"0,065",99049400,4,452,"98,9","511,0","4008,0","21877,0","19,35",Div Yield muito baixo | P/VPC ok | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: otima
DMAC11,Residencial,Passiva,"175,93","26,06","121,0","68,88",86352,11925100,"0,0",62659100,0,0,"0,0","0,0","0,0","0,0","15,0",Div Yield perigosamente alto | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
MALL11,Shoppings,Ativa,"105,44","4,47","105,68","57,31",2385050,726172000,"0,054000000000000006",802539000,5,777,"78,0","345,0","3634,0","155768,0","39,46",Div Yield muito baixo | P/VPC ok | Liquidez: ok | Ativos: ok | Vacancia: otima
MXRF11,Híbrido,Ativa,"10,08","0,72","10,64","7,7",7884850,1903350000,"1,0",1855230000,2,5,"0,4","0,0","12098,0","621,0","60,0",Div Yield ok | P/VPC otimo | Liquidez: otima | Ativos: otimo | Vacancia: muito alta
MFII11,Híbrido,Ativa,"119,59","10,01","131,0","74,81",1105820,389610000,"0,0",399121000,16,11,"6,2","0,0","73,0","332769,0","65,0",Div Yield otimo | P/VPC otimo | Liquidez: ok | Ativos: medio | Vacancia: otima
MFAI11,Híbrido,Ativa,"98,0","7,17","180,35","96,02",536171,29559400,"0,0",30623500,0,0,"0,0","0,0","0,0","0,0","40,0",Div Yield ok | P/VPC otimo | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
MORE11,Títulos e Val. Mob.,Ativa,"100,98","3,55","115,96","88,33",287862,230752000,"0,0",238679000,0,0,"0,0","0,0","0,0","0,0","35,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: baixo | Vacancia: N/A
DRIT11,Lajes Corporativas,Ativa,"131,43","4,7","181,49","108,74",2302,55593200,"0,055999999999999994",61343300,6,11,"96,9","620,0","9405,0","5725,0","19,44",Div Yield muito baixo | P/VPC ok | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: otima
NEWL11,Híbrido,Ativa,"114,51","7,6","107,91","76,85",205884,88574600,"0,0",98899200,1,1,"97,2","314,0","2113,0","40719,0","30,0",Div Yield ok | P/VPC ok | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: otima
NEWU11,Híbrido,Ativa,"64,71","0,11","51,83","36,76",13859,29761600,"0,423",48103500,3,32,"90,0","201,0","2076,0","12904,0","5,77",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: muito alta
FTCE11,Híbrido,Ativa,"2633,75","106,81","2950,01","2445,0",0,2585750000,"0,045",3035600000,69,1774,"76,6","21,0","1977,0","1001553,0","29,55",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: otimo | Vacancia: otima
OUJP11,Híbrido,Ativa,"103,7","7,51","107,56","67,62",1291640,235059000,"0,0",238664000,0,0,"0,0","0,0","0,0","0,0","50,0",Div Yield ok | P/VPC otimo | Liquidez: ok | Ativos: baixo | Vacancia: N/A
ORPD11,Títulos e Val. Mob.,Ativa,"143,92","0,0","132,0","89,0",4879,33654500,"0,0",42637900,0,0,"0,0","0,0","0,0","0,0","10,0",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
PQAG11,Logística,Ativa,"54,38","2,81","70,62","60,47",11114,969918000,"0,0",777161000,0,0,"101,2","0,0","0,0","0,0","25,0",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: ok | Vacancia: N/A
PATC11,Lajes Corporativas,Ativa,"101,3","3,45","92,17","72,06",685369,296104000,"0,0",353893000,5,16,"50,3","1218,0","17459,0","8526,0","20,0",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: medio | Vacancia: otima
PATL11,Logística,Ativa,"96,85","3,27","96,57","89,66",1457050,464213000,"0,076",487576000,2,2,"84,2","80,0","2956,0","132198,0","44,24",Div Yield muito baixo | P/VPC otimo | Liquidez: ok | Ativos: medio | Vacancia: otima
PRSN11,Residencial,Ativa,"0,42","0,05","1,39","0,51",13886,28952000,"0,0",34039800,2,35,"45,6","0,0","65424,0","202,0","30,0",Div Yield otimo | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: otima
PLRI11,Títulos e Val. Mob.,Ativa,"55,37","2,89","45,71","27,31",15399,43621200,"0,0",103334000,0,0,"0,0","0,0","0,0","0,0","25,0",Div Yield ok | P/VPC horrivel | Liquidez: muito baixa | Ativos: baixo | Vacancia: N/A
PORD11,Títulos e Val. Mob.,Ativa,"100,91","9,4","103,22","73,1",395565,203637000,"0,0",201304000,0,0,"0,0","0,0","0,0","0,0","55,0",Div Yield otimo | P/VPC otimo | Liquidez: muito baixa | Ativos: baixo | Vacancia: N/A
PRSV11,Lajes Corporativas,Passiva,"236,34","14,11","192,5","138,16",40952,29757000,"0,409",46317800,1,23,"94,4","640,0","2786,0","10082,0","25,91",Div Yield otimo | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: muito alta
QAGR11,Lajes Corporativas,Ativa,"96,91","4,11","56,2","35,62",1437690,267120000,"0,0",493274000,12,12,"58,7","36,0","452,0","347258,0","35,0",Div Yield ok | P/VPC horrivel | Liquidez: ok | Ativos: medio | Vacancia: otima
QIFF11,Títulos e Val. Mob.,Passiva,"100,76","1,5","105,24","97,25",25144,15525000,"0,0",15280500,0,0,"0,0","0,0","0,0","0,0","30,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
RBDS11,Residencial,Ativa,"22,98","0,0","43,23","20,01",4684,2708860,"0,0",3569650,1,0,"0,0","0,0","0,0","0,0","20,0",Div Yield muito baixo | P/VPC ok | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
RBGS11,Shoppings,Passiva,"90,91","1,16","50,95","36,97",36904,42742700,"0,129",98485000,1,152,"99,4","68,0","1464,0","29018,0","8,71",Div Yield muito baixo | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: ok
RBCO11,Lajes Corporativas,Ativa,"102,62","5,8","95,87","74,5",257718,281536000,"0,28300000000000003",441619000,4,85,"92,7","570,0","7402,0","35277,0","27,17",Div Yield ok | P/VPC horrivel | Liquidez: muito baixa | Ativos: medio | Vacancia: ok
RRCI11,Títulos e Val. Mob.,Ativa,"96,05","1,68","98,5","90,12",89329,45757300,"0,0",47520900,0,0,"0,0","0,0","0,0","0,0","30,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
FIIP11,Híbrido,Passiva,"191,91","20,73","203,97","123,34",137537,182707000,"0,0",180191000,7,7,"96,5","305,0","2577,0","68444,0","55,0",Div Yield otimo | P/VPC otimo | Liquidez: muito baixa | Ativos: baixo | Vacancia: otima
RBRD11,Híbrido,Passiva,"70,08","21,17","86,79","40,15",166343,111163000,"0,28",130391000,4,4,"95,4","1724,0","3937,0","26923,0","17,2",Div Yield perigosamente alto | P/VPC horrivel | Liquidez: muito baixa | Ativos: baixo | Vacancia: ok
RCRI11,Híbrido,Ativa,"1042,13","51,51","1000,0","1000,0",0,60014000,"0,0",63041000,0,0,"0,0","0,0","0,0","0,0","30,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
RBRF11,Títulos e Val. Mob.,Ativa,"93,43","5,54","99,11","67,18",4883390,1264380000,"0,0",1292030000,0,0,"0,0","0,0","0,0","0,0","55,0",Div Yield muito baixo | P/VPC otimo | Liquidez: ok | Ativos: otimo | Vacancia: N/A
RCFF11,Títulos e Val. Mob.,Ativa,"98,54","5,03","110,0","87,41",7310,31961000,"0,0",31902000,0,0,"0,0","0,0","0,0","0,0","30,0",Div Yield muito baixo | P/VPC otimo | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
RBRL11,Logística,Ativa,"106,74","4,97","113,82","89,43",1377990,621226000,"0,0",696427000,6,6,"106,3","57,0","2246,0","294050,0","50,0",Div Yield muito baixo | P/VPC otimo | Liquidez: ok | Ativos: ok | Vacancia: otima
RBIV11,Títulos e Val. Mob.,Ativa,"99,95","6,02","88,0","64,19",287127,85944000,"0,0",103799000,0,0,"0,0","0,0","0,0","0,0","25,0",Div Yield ok | P/VPC horrivel | Liquidez: muito baixa | Ativos: baixo | Vacancia: N/A
RBVO11,,,"22,31","1,05","18,25","10,52",9097,7329860,"0,0",11525500,0,0,"0,0","0,0","0,0","0,0","20,0",Div Yield ok | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: N/A
RBFF11,Títulos e Val. Mob.,Ativa,"102,55","5,49","84,63","52,11",717289,186288000,"0,0",285979000,0,0,"0,0","0,0","0,0","0,0","35,0",Div Yield otimo | P/VPC horrivel | Liquidez: muito baixa | Ativos: baixo | Vacancia: N/A
RBRS11,Híbrido,Ativa,"96,7","1,62","103,63","87,1",27422,92294200,"0,0",195658000,3,397,"157,4","33,0","11354,0","12793,0","25,0",Div Yield muito baixo | P/VPC ok | Liquidez: muito baixa | Ativos: baixo | Vacancia: otima
RZAK11,Títulos e Val. Mob.,Ativa,"96,64","0,01","104,15","93,53",1335380,291168000,"0,0",301756000,0,0,"0,0","0,0","0,0","0,0","45,0",Div Yield muito baixo | P/VPC otimo | Liquidez: ok | Ativos: medio | Vacancia: N/A
ARCT11,Híbrido,Ativa,"104,73","16,18","142,07","84,62",582743,60730600,"0,0",53396500,3,3,"56,8","93,0","699,0","49339,0","30,0",Div Yield otimo | P/VPC horrivel | Liquidez: muito baixa | Ativos: extremamente baixo | Vacancia: otima
