CBEE3,Energia Elétrica,"14,59","19,9",2582830000,6498640000,9960,"52,79","0,72","9,87","0,41","0,22","10,33","-0,54","0,0","8,93","24,84","0,079","0,29","21,55","0,128","0,042","0,008","0,022000000000000002","0,027000000000000003","0,013999999999999999",11638900000,4612060000,3915810000,3591240000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
PCAR3,Alimentos,"21,35","74,33",6681960000,7121960000,261519000,"3,07","0,49","1,52","0,13","0,13","-7,94","-0,35","0,023","1,11","1,62","0,068","8,12","51,03","0,268","0,086","0,045","0,083","0,133","0,159",53295000000,9151000000,439999000,13695000000,"30,0",P/L Otimo | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
CCPR3,Exploração de Imóveis,"10,4","17,03",1741670000,2816310000,7705020,"34,38","1,07","7,18","3,58","0,35","5,34","-1,2","0,085","9,03","11,61","0,035","0,33","10,66","0,63","0,499","0,263","0,049","0,054000000000000006","0,031",4924970000,1490860000,1074640000,1627650000,"30,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Otimo | P/VP Otimo
CCRO3,Exploração de Rodovias,"9,53","15,45",25431800000,39128500000,150556000,"133,13","3,29","12,28","2,57","0,76","50,47","-1,46","0,038","8,71","18,89","-0,002","0,09","3,83","0,34600000000000003","0,209","0,009000000000000001","0,062","0,078","0,025",33448600000,19904000000,13696700000,7741160000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
PDGR3,Incorporações,"2,79","8,2",43158400,1634740000,1952820,"-0,05","-0,01","-0,55","0,21","0,02","-0,02","-0,01","0,0","-21,32","-20,67","-0,165","-100,7","-667,98","0,131","-0,38","-3,9530000000000003","-0,044000000000000004","-0,051","0,151",1803170000,1721350000,1591580000,-5388620000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
CEAB3,"Tecidos, Vestuário e Calçados","5,34","14,27",3372200000,4931980000,26760400,"-33,73","1,32","-51,4","0,83","0,5","2,66","-2,97","0,0","21,86","-75,18",N/A,"-0,32","8,27","0,47600000000000003","-0,016","-0,025","-0,01","-0,013999999999999999","-0,039",6778020000,2881470000,1559780000,2549300000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
PEAB3,Holdings Diversificadas,"33,61","74,46",860950000,260901000,4846,"0,0","0,9",N/A,N/A,"0,68","1,28","1,35","0,479",N/A,N/A,"0,094","0,0","74,62",N/A,N/A,N/A,"0,0",N/A,N/A,1259760000,0,-600049000,958919000,"60,0", | P/L zero | Divida Liq. negativa | DY Otimo | P/VP Otimo
PEAB4,Holdings Diversificadas,"35,46","87,38",887935000,287886000,8070,"0,0","0,93",N/A,N/A,"0,7","1,32","1,39","0,511",N/A,N/A,"0,094","0,0","74,62",N/A,N/A,N/A,"0,0",N/A,N/A,1259760000,0,-600049000,958919000,"60,0", | P/L zero | Divida Liq. negativa | DY Otimo | P/VP Otimo
PETR3,"Exploração, Refino e Distribuição","10,94","31,65",296110000000,624378000000,820384000,"41,66","0,96","3,17","1,09","0,3","49,06","-0,55","0,01","3,98","6,68","-0,001","0,54","23,64","0,456","0,34299999999999997","0,023","0,095","0,105","0,023",987419000000,392548000000,328268000000,308410000000,"10,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Otimo
CEBR3,Energia Elétrica,"38,06","145,0",2003820000,1954410000,204537,"37,71","2,36","-30,2","2,48","0,54","2,83","3,86","0,012","-42,94","-29,45","-0,14","3,69","58,88","-0,009000000000000001","-0,08199999999999999","0,076","-0,018000000000000002","-0,019","0,063",3680390000,102031000,-49415000,848831000,"20,0",P/L Ruim | Divida Liq. negativa | DY Ruim | P/VP Ruim
PETR4,"Exploração, Refino e Distribuição","11,29","31,12",302241000000,630509000000,2712600000,"42,52","0,98","3,24","1,11","0,31","50,07","-0,57","0,0","4,02","6,75","-0,001","0,54","23,64","0,456","0,34299999999999997","0,023","0,095","0,105","0,023",987419000000,392548000000,328268000000,308410000000,"10,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Otimo
CEBR5,Energia Elétrica,"58,43","164,48",2276860000,2227450000,78659,"42,85","2,68","-34,31","2,82","0,62","3,22","4,39","0,025","-48,94","-33,57","-0,14","3,69","58,88","-0,009000000000000001","-0,08199999999999999","0,076","-0,018000000000000002","-0,019","0,063",3680390000,102031000,-49415000,848831000,"20,0",P/L Ruim | Divida Liq. negativa | DY Ruim | P/VP Ruim
CEBR6,Energia Elétrica,"41,84","159,0",2290270000,2240860000,180210,"43,1","2,7","-34,51","2,84","0,62","3,24","4,42","0,012","-49,24","-33,77","-0,14","3,69","58,88","-0,009000000000000001","-0,08199999999999999","0,076","-0,018000000000000002","-0,019","0,063",3680390000,102031000,-49415000,848831000,"20,0",P/L Ruim | Divida Liq. negativa | DY Ruim | P/VP Ruim
CEDO3,Fios e Tecidos,"7,39","18,02",102500000,307795000,76463,"-1,75","0,81","5,36","0,18","0,15","-2,02","-0,38","0,0","8,26","16,1","0,062","-5,85","12,68","0,158","0,033","-0,10800000000000001","0,027999999999999997","0,035","-0,461",670873000,225472000,205295000,126789000,"10,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ok
PETZ3,Produtos Diversos,"13,98","23,8",7734040000,7742870000,85844400,"132,46","15,02","58,12","5,38","4,09","33,34","-15,72","0,002","28,23","58,19","0,457","0,15","1,31","0,483","0,09300000000000001","0,040999999999999995","0,07","0,11","0,113",1892890000,496345000,8827040,514759000,"10,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
PFRM3,Medicamentos e Outros Produtos,"3,1","7,64",752783000,955492000,3771400,"17,1","0,74","3,66","0,14","0,2","0,87","3,61","0,0","2,81","4,64","0,076","0,36","8,23","0,14400000000000002","0,039","0,009000000000000001","0,055999999999999994","0,095","0,043",3677480000,724070000,202709000,1018720000,"20,0",P/L Bom | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
CEDO4,Fios e Tecidos,"4,29","10,26",53600000,258895000,71379,"-0,92","0,42","2,8","0,09","0,08","-1,06","-0,2","0,0","6,95","13,54","0,062","-5,85","12,68","0,158","0,033","-0,10800000000000001","0,027999999999999997","0,035","-0,461",670873000,225472000,205295000,126789000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
PINE3,Bancos,"0,0","0,0",0,N/A,0,"0,0","0,0",N/A,N/A,N/A,N/A,N/A,"0,0",N/A,N/A,"0,231","0,0","0,0",N/A,N/A,"0,0","0,0",N/A,"-0,08",13757800000,7342920000,792694000,N/A,"40,0", | P/L zero | Patrim. Liq. nao disponivel | DY Ruim | P/VP zero
CEEB3,Energia Elétrica,"36,77","44,11",10745900000,18084900000,21652,"8,82","1,76","5,5","0,95","0,51","16,06","-1,01","0,024","7,15","9,25","0,12300000000000001","4,65","23,31","0,226","0,17300000000000001","0,10800000000000001","0,09300000000000001","0,102","0,2",20921000000,7817000000,7339000000,6109000000,"20,0",P/L Otimo | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
PINE4,Bancos,"1,54","3,37",312613000,N/A,586808,"-4,91","0,39",N/A,N/A,N/A,N/A,N/A,"0,0",N/A,N/A,"0,231","-0,43","5,35",N/A,N/A,"0,0","0,0",N/A,"-0,08",13757800000,7342920000,792694000,N/A,"20,0",P/L Ruim | Patrim. Liq. nao disponivel | DY Ruim | P/VP Ruim
CEEB5,Energia Elétrica,"38,31","45,0",11794300000,19133300000,0,"9,68","1,93","6,03","1,05","0,56","17,63","-1,11","0,0","7,57","9,79","0,12300000000000001","4,65","23,31","0,226","0,17300000000000001","0,10800000000000001","0,09300000000000001","0,102","0,2",20921000000,7817000000,7339000000,6109000000,"20,0",P/L Otimo | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
PLAS3,Automóveis e Motocicletas,"3,75","6,05",72065000,222173000,87372,"-0,62","-0,38","-0,9","0,2","0,12","-0,68","-0,12","0,0","-12,02","-2,79","0,015","-9,42","-15,23","-0,013000000000000001","-0,21600000000000003","-0,317","-0,132","-0,149","0,618",605117000,183789000,150108000,-189216000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
CEGR3,Gás,"59,73","116,0",15578300000,16351600000,76754,"39,62","13,2","22,48","4,35","4,46","-74,08","-10,88","0,0","19,7","23,59","0,044000000000000004","1,51","4,55","0,293","0,193","0,11","0,198","0,24100000000000002","0,33299999999999996",3495130000,1173560000,773305000,1180520000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
CEPE3,Energia Elétrica,"18,2","128,0",9550340000,14283300000,0,"44,01","5,61","13,55","1,39","0,84","86,04","-1,4","0,0","14,28","20,26","-0,452","2,91","22,81","0,158","0,10300000000000001","0,032","0,062","0,071","0,127",11423000000,5464000000,4733000000,1702000000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
CEPE5,Energia Elétrica,"23,28","32,98",2104060000,6837060000,3741,"9,7","1,24","2,98","0,31","0,18","18,96","-0,31","0,07200000000000001","6,84","9,7","-0,452","2,91","22,81","0,158","0,10300000000000001","0,032","0,062","0,071","0,127",11423000000,5464000000,4733000000,1702000000,"30,0",P/L Otimo | Divida Liq./Patrim Ruim | DY Bom | P/VP Ruim
CEPE6,Energia Elétrica,"17,85","45,0",3357540000,8090540000,1254,"15,47","1,97","4,76","0,49","0,29","30,25","-0,49","0,049","8,09","11,48","-0,452","2,91","22,81","0,158","0,10300000000000001","0,032","0,062","0,071","0,127",11423000000,5464000000,4733000000,1702000000,"15,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ok | P/VP Ruim
PMAM3,Artefatos de Cobre,"7,49","15,36",395410000,3116420000,1952940,"-0,46","-1,99","21,52","0,09","0,1","-0,19","-0,17","0,0","17,99","169,62","0,027000000000000003","-19,85","-4,58","0,03","0,004","-0,201","0,005","0,005","4,3389999999999995",4031710000,2889200000,2721010000,-198590000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
CESP3,Energia Elétrica,"22,96","36,31",10011800000,11123900000,272936,"5,79","1,39","16,25","5,22","0,69","146,66","-1,61","0,07400000000000001","10,98","18,06","0,035","5,28","22,0","0,38","0,321","0,902","0,042","0,045","0,24",14551900000,1825560000,1112180000,7206210000,"40,0",P/L Otimo | Divida Liq./Patrim Bom | DY Bom | P/VP Ruim
PNVL3,Medicamentos e Outros Produtos,"17,73","32,02",2819040000,2960350000,16272300,"50,22","2,81","33,07","0,98","1,3","3,71","10,67","0,006999999999999999","15,15","34,73","0,078","0,37","6,63","0,282","0,03","0,02","0,039","0,066","0,055999999999999994",2176370000,721096000,141305000,1003630000,"10,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
CESP5,Energia Elétrica,"24,53","44,62",14079400000,15191500000,21203,"8,14","1,95","22,85","7,34","0,97","206,25","-2,26","0,085","14,99","24,66","0,035","5,28","22,0","0,38","0,321","0,902","0,042","0,045","0,24",14551900000,1825560000,1112180000,7206210000,"50,0",P/L Otimo | Divida Liq./Patrim Bom | DY Otimo | P/VP Ruim
CESP6,Energia Elétrica,"21,82","31,69",8898260000,10010400000,69527400,"5,15","1,23","14,44","4,64","0,61","130,35","-1,43","0,084","9,88","16,25","0,035","5,28","22,0","0,38","0,321","0,902","0,042","0,045","0,24",14551900000,1825560000,1112180000,7206210000,"50,0",P/L Otimo | Divida Liq./Patrim Bom | DY Otimo | P/VP Ruim
PNVL4,Medicamentos e Outros Produtos,"14,9","26,64",2643330000,2784630000,312010,"47,09","2,63","31,01","0,92","1,21","3,48","10,0","0,009000000000000001","14,25","32,66","0,078","0,37","6,63","0,282","0,03","0,02","0,039","0,066","0,055999999999999994",2176370000,721096000,141305000,1003630000,"10,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
POMO3,Material Rodoviário,"2,05","3,3",2376700000,3363910000,905842,"22,88","0,93","11,86","0,66","0,41","1,64","-29,03","0,018000000000000002","11,35","16,79","0,113","0,11","2,7","0,166","0,055999999999999994","0,025","0,034","0,045","0,040999999999999995",5860910000,2030790000,987213000,2552220000,"25,0",P/L Ok | Divida Liq./Patrim Bom | DY Ruim | P/VP Otimo
CGAS3,Gás,"114,7","186,39",19044600000,24478000000,13582,"16,55","32,28","9,78","2,29","1,79","30,93","-3,28","0,059000000000000004","10,52","12,57","0,14","8,68","4,45","0,33799999999999997","0,23399999999999999","0,138","0,183","0,244","1,95",10616900000,7043910000,5433360000,590052000,"15,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ok | P/VP Ruim
POMO4,Material Rodoviário,"2,12","3,58",2547140000,3534360000,28709800,"24,52","1,0","12,71","0,71","0,43","1,75","-31,11","0,017","11,92","17,64","0,113","0,11","2,7","0,166","0,055999999999999994","0,025","0,034","0,045","0,040999999999999995",5860910000,2030790000,987213000,2552220000,"25,0",P/L Ok | Divida Liq./Patrim Bom | DY Ruim | P/VP Otimo
CGAS5,Gás,"134,94","186,37",19585300000,25018600000,457364,"17,02","33,19","10,06","2,35","1,84","31,81","-3,38","0,063","10,75","12,85","0,14","8,68","4,45","0,33799999999999997","0,23399999999999999","0,138","0,183","0,244","1,95",10616900000,7043910000,5433360000,590052000,"20,0",P/L Bom | Divida Liq./Patrim Ruim | DY Bom | P/VP Ruim
POSI3,Computadores e Equipamentos,"2,23","6,16",683476000,922195000,6362170,"14,35","0,73","51,88","0,37","0,27","0,9","1,52","0,006999999999999999","14,38","70,0","0,013999999999999999","0,34","6,57","0,204","0,006999999999999999","0,027000000000000003","0,005","0,009000000000000001","0,051",2560480000,784894000,238719000,931221000,"20,0",P/L Bom | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
CGRA3,"Tecidos, Vestuário e Calçados","18,5","41,68",614501000,511700000,68406,"4,51","0,98","14,8","1,4","0,75","2,93","4,72","0,055999999999999994","8,02","12,33","0,034","6,76","31,09","0,54","0,095","0,311","0,051","0,064","0,218",820371000,0,-102801000,626294000,"55,0",P/L Otimo | Divida Liq. negativa | DY Ok | P/VP Otimo
CGRA4,"Tecidos, Vestuário e Calçados","19,41","41,9",610673000,507872000,476470,"4,48","0,98","14,71","1,39","0,74","2,92","4,69","0,057","7,96","12,23","0,034","6,76","31,09","0,54","0,095","0,311","0,051","0,064","0,218",820371000,0,-102801000,626294000,"55,0",P/L Otimo | Divida Liq. negativa | DY Ok | P/VP Otimo
PRNR3,Serviços Diversos,"6,58","12,5",290305000,226059000,1239990,"-14,15","1,38","-27,15","1,11","0,88","1,88","2,8","0,0","21,5","-21,14","-0,079","-0,53","5,44","0,113","-0,040999999999999995","-0,096","-0,033","-0,057999999999999996","-0,09699999999999999",328500000,71195000,-64246000,210974000,"20,0",P/L Ruim | Divida Liq. negativa | DY Ruim | P/VP Ruim
PSSA3,Seguradoras,"39,01","58,0",14254000000,3773660000,57139500,"8,44","1,59","0,96","0,77","0,39","3,29","-5,42","0,049","0,25","0,25","0,036000000000000004","5,22","27,74","1,0","0,7959999999999999","0,091","0,40399999999999997","0,565","0,188",36730200000,0,-10480300000,8967000000,"45,0",P/L Otimo | Divida Liq. negativa | DY Ok | P/VP Ruim
CIEL3,Serviços Financeiros Diversos,"3,26","5,62",9508850000,11934100000,183269000,"19,4","1,0","17,09","2,03","0,11","1,24","-3,82","0,018000000000000002","11,6","21,45","-0,17800000000000002","0,18","3,49","0,397","0,11900000000000001","0,105","0,006","0,035","0,052000000000000005",87324900000,6942040000,2425260000,9490850000,"30,0",P/L Bom | Divida Liq./Patrim Bom | DY Ruim | P/VP Otimo
PTBL3,Produtos para Construção,"1,73","10,67",1390760000,1851560000,32349200,"13,57","3,3","32,23","1,13","0,69","11,26","-1,95","0,017","18,54","42,91","0,043","0,66","2,73","0,326","0,035","0,083","0,021","0,027999999999999997","0,243",2023350000,750026000,460797000,421630000,"10,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
CLSC3,Energia Elétrica,"46,73","62,29",2160030000,2955280000,1170,"4,16","1,09","3,36","0,24","0,2","4,99","-0,46","0,042","3,34","4,59","0,09","13,45","51,45","0,136","0,073","0,059000000000000004","0,06","0,078","0,261",10667300000,1961450000,795247000,1984640000,"45,0",P/L Otimo | Divida Liq./Patrim Bom | DY Ok | P/VP Otimo
CLSC4,Energia Elétrica,"34,19","60,05",1947890000,2743130000,258211,"3,76","0,98","3,03","0,22","0,18","4,5","-0,41","0,052000000000000005","3,1","4,26","0,09","13,45","51,45","0,136","0,073","0,059000000000000004","0,06","0,078","0,261",10667300000,1961450000,795247000,1984640000,"45,0",P/L Otimo | Divida Liq./Patrim Bom | DY Ok | P/VP Otimo
PTNT3,Fios e Tecidos,"4,83","9,58",391098000,492334000,294928,"20,57","1,46","16,21","0,7","0,54","2,71","-17,13","0,0","8,62","20,41","0,05","0,4","5,56","0,14300000000000002","0,043","0,049","0,033","0,047","0,071",723270000,245243000,101236000,267166000,"15,0",P/L Ok | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
CMIG3,Energia Elétrica,"7,13","17,37",21870000000,32866700000,14394800,"10,78","1,26","4,33","0,88","0,41","3,43","-1,06","0,042","5,46","6,51","0,073","1,34","11,39","0,231","0,204","0,08199999999999999","0,095","0,109","0,11699999999999999",53326200000,16106700000,10996600000,17297700000,"15,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ok | P/VP Ruim
PTNT4,Fios e Tecidos,"2,9","5,38",221014000,322250000,160250,"11,63","0,83","9,16","0,39","0,31","1,53","-9,68","0,0","5,64","13,36","0,05","0,4","5,56","0,14300000000000002","0,043","0,049","0,033","0,047","0,071",723270000,245243000,101236000,267166000,"30,0",P/L Bom | Divida Liq./Patrim Bom | DY Ruim | P/VP Ok
CMIG4,Energia Elétrica,"7,28","15,25",18361700000,29358300000,134238000,"9,05","1,06","3,64","0,74","0,34","2,88","-0,89","0,05","4,88","5,81","0,073","1,34","11,39","0,231","0,204","0,08199999999999999","0,095","0,109","0,11699999999999999",53326200000,16106700000,10996600000,17297700000,"35,0",P/L Otimo | Divida Liq./Patrim Ruim | DY Ok | P/VP Otimo
QUAL3,Análises e Diagnósticos,"19,59","35,67",9542870000,9897920000,118220000,"24,26","5,38","12,26","4,7","2,46","10,69","-17,11","0,009000000000000001","8,47","12,72","0,006","1,39","6,25","0,81","0,38299999999999995","0,19399999999999998","0,201","0,319","0,222",3881160000,1339620000,355047000,1773950000,"15,0",P/L Ok | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RADL3,Medicamentos e Outros Produtos,"18,89","26,98",39960200000,40733300000,161521000,"82,49","9,16","41,83","1,99","2,89","18,01","-16,78","0,006","19,36","42,64","0,155","0,29","2,64","0,294","0,048","0,025","0,069","0,09699999999999999","0,111",13828100000,1653450000,773097000,4363130000,"10,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RANI3,Papel e Celulose,"2,48","6,44",1427360000,1669380000,16740800,"15,39","1,82","8,7","1,39","0,79","2,89","-5,57","0,017","6,92","10,18","0,063","0,36","3,06","0,316","0,159","0,09","0,09","0,121","0,11800000000000001",1814120000,588247000,242015000,786154000,"20,0",P/L Bom | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RAPT3,Material Rodoviário,"4,13","11,81",3634110000,4778800000,306345,"5,47","1,78","6,36","0,68","0,4","1,6","-3,6","0,023","6,36","8,37","0,21899999999999997","1,92","5,92","0,252","0,106","0,155","0,064","0,10099999999999999","0,325",8980460000,3587610000,1144700000,2047380000,"20,0",P/L Otimo | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
RAPT4,Material Rodoviário,"4,78","16,3",4792460000,5937150000,45301800,"7,21","2,34","8,39","0,89","0,53","2,11","-4,75","0,017","7,91","10,4","0,21899999999999997","1,92","5,92","0,252","0,106","0,155","0,064","0,10099999999999999","0,325",8980460000,3587610000,1144700000,2047380000,"20,0",P/L Otimo | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
RCSL4,Material Rodoviário,"0,81","2,41",106152000,105037000,3412260,"-77,71","-1,64","151,65","3,72","2,41","-18,82","-1,18","0,0","72,14","150,05","7,619","-0,02","-0,85","0,198","0,025","-0,048","0,016","0,017","0,021",44051000,141000,-1115000,-64669000,"10,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RDNI3,Incorporações,"5,39","13,95",379486000,745970000,272838,"256,58","0,61","-51,34","1,2","0,24","1,29","-1,06","0,001","-265,0","-100,93","-0,028999999999999998","0,03","14,11","0,21100000000000002","-0,023","0,013999999999999999","-0,005","-0,005","0,002",1579830000,430861000,366484000,617725000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
RDOR3,Análises e Diagnósticos,"60,0","74,9",124083000000,132294000000,156364000,"289,69","9,11","68,11","8,84","2,72","6,68","-13,45","0,002","49,62","72,61","0,134","0,22","6,86","0,183","0,13","0,033","0,04","0,063","0,031",45657000000,23938500000,8211280000,13613100000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
REDE3,Energia Elétrica,"9,34","11,75",19710400000,24917400000,76233,"21,66","4,7","10,48","1,74","0,91","7,72","-2,44","0,01","9,88","13,25","0,10300000000000001","0,43","1,99","0,218","0,16699999999999998","0,109","0,087","0,114","0,217",21653400000,9076610000,5206960000,4196530000,"5,0",P/L Ok | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
RENT3,Aluguel de carros,"23,13","73,93",45128800000,51659900000,392622000,"43,05","7,46","26,12","4,38","2,21","35,44","-5,12","0,006","21,58","29,9","0,247","1,38","7,98","0,281","0,168","0,102","0,085","0,11699999999999999","0,17300000000000001",20441100000,10497700000,6531120000,6052660000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
COCE3,Energia Elétrica,"34,97","85,0",3989290000,6221050000,6481,"15,04","1,23","10,86","0,68","0,43","-8,89","-1,08","0,040999999999999995","9,14","16,94","0,091","3,41","41,49","0,127","0,063","0,045","0,039","0,045","0,08199999999999999",9366380000,2490150000,2231760000,3230550000,"15,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ok | P/VP Ruim
COCE5,Energia Elétrica,"39,26","67,5",4237650000,6469410000,1353790,"15,98","1,31","11,54","0,72","0,45","-9,44","-1,14","0,039","9,51","17,61","0,091","3,41","41,49","0,127","0,063","0,045","0,039","0,045","0,08199999999999999",9366380000,2490150000,2231760000,3230550000,"10,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
COCE6,Energia Elétrica,"0,0","0,0",2724920000,4956680000,0,"10,28","0,84","7,42","0,46","0,29","-6,07","-0,73","0,0","7,28","13,49","0,091","3,41","41,49","0,127","0,063","0,045","0,039","0,045","0,08199999999999999",9366380000,2490150000,2231760000,3230550000,"20,0",P/L Bom | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ok
COGN3,Serviços Educacionais,"3,61","9,6",7862980000,15014100000,218240000,"-4,02","0,46","42,82","1,27","0,22","1,94","-0,83","0,0","14,65","81,77","0,07200000000000001","-1,04","9,16","0,594","0,03","-0,316","0,005","0,006","-0,114",36080800000,12393100000,7151130000,17191200000,"10,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RLOG3,Transporte Ferroviário,"12,08","23,08",10691200000,24995000000,27418800,"82,76","4,26","5,32","1,53","0,23","1,49","-0,5","0,0","6,68","12,43","0,08800000000000001","0,28","5,41","0,34700000000000003","0,289","0,071","0,043","0,054000000000000006","0,052000000000000005",46607600000,22777500000,14303800000,2507240000,"0,0",P/L Ruim | Divida Liq./Patrim Ruim | DY Ruim | P/VP Ruim
CORR3,Exploração de Imóveis,"0,0","0,0",277836,-1694160,0,"0,03","0,05","0,03","0,02","0,01","0,02","0,16","0,0","-0,17","-0,17","0,371","396,36","240,27","0,747","0,583","0,539","0,44","0,483","1,65",22518000,0,-1972000,5563000,"40,0",P/L Otimo | Divida Liq. negativa | DY Ruim | P/VP Ruim
CORR4,Exploração de Imóveis,"69,0","82,0",1898550,-73454,205,"0,21","0,34","0,19","0,11","0,08","0,11","1,11","0,0","-0,01","-0,01","0,371","396,36","240,27","0,747","0,583","0,539","0,44","0,483","1,65",22518000,0,-1972000,5563000,"40,0",P/L Otimo | Divida Liq. negativa | DY Ruim | P/VP Ruim
ROMI3,Máq. e Equip. Industriais,"5,35","31,12",1893480000,2107400000,45194900,"10,85","2,33","19,02","1,95","1,08","3,93","13,86","0,085","15,45","21,17","0,121","2,38","11,09","0,307","0,102","0,18","0,057","0,075","0,215",1746710000,536504000,213920000,813003000,"40,0",P/L Bom | Divida Liq./Patrim Bom | DY Otimo | P/VP Ruim
CPFE3,Energia Elétrica,"22,22","33,78",34406300000,46482400000,83947700,"9,77","2,37","6,86","1,16","0,68","11,69","-1,73","0,06","7,24","9,27","0,11800000000000001","3,06","12,61","0,226","0,16899999999999998","0,121","0,099","0,126","0,242",50674100000,20192000000,12076100000,14534700000,"30,0",P/L Otimo | Divida Liq./Patrim Ruim | DY Bom | P/VP Ruim
RPAD3,Bancos,"4,0","9,7",509786000,488646000,33762,"15,01","0,5","-102,86","5255,52","0,49","40,3","40,68","0,0","-98,6","-98,6","-0,17300000000000001","0,4","12,14","0,948","-51,093","350,031","-0,005","-0,005","0,033",1037840000,0,-21140000,1028140000,"30,0",P/L Bom | Divida Liq. negativa | DY Ruim | P/VP Ruim
RPAD5,Bancos,"7,08","9,48",762138000,740998000,10829,"22,45","0,74","-153,78","7857,09","0,73","60,25","60,81","0,061","-149,52","-149,52","-0,17300000000000001","0,4","12,14","0,948","-51,093","350,031","-0,005","-0,005","0,033",1037840000,0,-21140000,1028140000,"35,0",P/L Ok | Divida Liq. negativa | DY Bom | P/VP Ruim
CPLE3,Energia Elétrica,"4,55","7,04",17212900000,23922000000,12821200,"5,1","0,86","4,03","0,98","0,38","5,99","-1,18","0,045","4,45","5,6","0,076","1,23","7,33","0,299","0,243","0,192","0,095","0,107","0,168",45029700000,10310100000,6709060000,20057400000,"45,0",P/L Otimo | Divida Liq./Patrim Bom | DY Ok | P/VP Ok
CPLE5,Energia Elétrica,"42,24","60,52",165616000000,172325000000,0,"49,05","8,26","38,74","9,42","3,68","57,65","-11,34","0,009000000000000001","32,08","40,31","0,076","1,23","7,33","0,299","0,243","0,192","0,095","0,107","0,168",45029700000,10310100000,6709060000,20057400000,"10,0",P/L Ruim | Divida Liq./Patrim Bom | DY Ruim | P/VP Ruim
RPAD6,Bancos,"5,01","7,7",458976000,437836000,11581,"13,52","0,45","-92,61","4731,72","0,44","36,29","36,62","0,0","-88,34","-88,34","-0,17300000000000001","0,4","12,14","0,948","-51,093","350,031","-0,005","-0,005","0,033",1037840000,0,-21140000,1028140000,"30,0",P/L Bom | Divida Liq. negativa | DY Ruim | P/VP Ruim
CPLE6,Energia Elétrica,"4,2","7,49",17240300000,23949300000,85806000,"5,11","0,86","4,03","0,98","0,38","6,0","-1,18","0,049","4,46","5,6","0,076","1,23","7,33","0,299","0,243","0,192","0,095","0,107","0,168",45029700000,10310100000,6709060000,20057400000,"45,0",P/L Otimo | Divida Liq./Patrim Bom | DY Ok | P/VP Ok
