BBFI11,Rendimento,31/10/2018,14/11/2018,"23,84"
BBFI11,Rendimento,28/09/2018,15/10/2018,"22,45"
BBFI11,Rendimento,31/08/2018,14/09/2018,"22,47"
BBFI11,Rendimento,31/07/2018,15/08/2018,"23,36"
BBFI11,Rendimento,29/06/2018,13/07/2018,"20,47"
BBFI11,Rendimento,30/05/2018,15/06/2018,"22,99"
BBFI11,Rendimento,30/04/2018,15/05/2018,"22,97"
BBFI11,Rendimento,29/03/2018,13/04/2018,"23,21"
BBFI11,Rendimento,28/02/2018,15/03/2018,"22,86"
BBFI11,Rendimento,31/01/2018,15/02/2018,"23,21"
BBFI11,Rendimento,28/12/2017,15/01/2018,"22,71"
BBFI11,Rendimento,30/11/2017,15/12/2017,"23,13"
BBFI11,Rendimento,31/10/2017,14/11/2017,"23,15"
BBFI11,Rendimento,29/09/2017,13/10/2017,"23,21"
BBFI11,Rendimento,31/08/2017,15/09/2017,"23,46"
BBFI11,Rendimento,31/07/2017,15/08/2017,"23,37"
BBFI11,Rendimento,30/06/2017,14/07/2017,"22,63"
BBFI11,Rendimento,31/05/2017,14/06/2017,"21,71"
BBFI11,Rendimento,28/04/2017,15/05/2017,"23,35"
BBFO11,Rendimento,26/02/2021,12/03/2021,"0,58"
BBFO11,Rendimento,29/01/2021,12/02/2021,"0,31"
BBPO11,Rendimento,26/02/2021,12/03/2021,"1,08"
BBPO11,Rendimento,29/01/2021,12/02/2021,"1,08"
BBPO11,Rendimento,30/12/2020,15/01/2021,"1,08"
BBPO11,Rendimento,30/11/2020,14/12/2020,"1,08"
BBPO11,Rendimento,30/10/2020,16/11/2020,"1,08"
BBPO11,Rendimento,30/09/2020,15/10/2020,"1,08"
BBPO11,Rendimento,31/08/2020,15/09/2020,"1,08"
BBPO11,Rendimento,31/07/2020,14/08/2020,"1,06"
BBPO11,Rendimento,30/06/2020,14/07/2020,"1,06"
BBPO11,Rendimento,29/05/2020,15/06/2020,"1,06"
BBPO11,Rendimento,30/04/2020,15/05/2020,"1,06"
BBPO11,Rendimento,31/03/2020,15/04/2020,"1,06"
BBPO11,Rendimento,28/02/2020,13/03/2020,"1,06"
BBPO11,Rendimento,31/01/2020,14/02/2020,"1,06"
BBPO11,Rendimento,30/12/2019,15/01/2020,"1,06"
BBPO11,Rendimento,29/11/2019,13/12/2019,"1,06"
BBPO11,Rendimento,31/10/2019,14/11/2019,"1,06"
BBPO11,Rendimento,30/09/2019,14/10/2019,"1,06"
BBPO11,Rendimento,30/08/2019,13/09/2019,"1,06"
BBPO11,Rendimento,31/07/2019,14/08/2019,"1,02"
BBPO11,Rendimento,28/06/2019,15/07/2019,"1,02"
BBPO11,Rendimento,31/05/2019,14/06/2019,"1,02"
BBPO11,Rendimento,30/04/2019,15/05/2019,"1,02"
BBPO11,Rendimento,29/03/2019,12/04/2019,"1,02"
BBPO11,Rendimento,28/02/2019,18/03/2019,"1,02"
BBPO11,Rendimento,31/01/2019,14/02/2019,"1,02"
BBPO11,Rendimento,28/12/2018,15/01/2019,"1,02"
BBPO11,Rendimento,30/11/2018,14/12/2018,"1,02"
BBPO11,Rendimento,31/10/2018,16/11/2018,"1,02"
BBPO11,Rendimento,28/09/2018,15/10/2018,"1,02"
BBPO11,Rendimento,31/08/2018,17/09/2018,"1,02"
BBPO11,Rendimento,31/07/2018,14/08/2018,"0,98"
BBPO11,Rendimento,29/06/2018,16/07/2018,"0,98"
BBPO11,Rendimento,30/05/2018,14/06/2018,"0,98"
BBPO11,Rendimento,30/04/2018,15/05/2018,"0,98"
BBPO11,Rendimento,29/03/2018,13/04/2018,"0,98"
BBPO11,Rendimento,28/02/2018,14/03/2018,"0,98"
BBPO11,Rendimento,31/01/2018,16/02/2018,"0,98"
BBPO11,Rendimento,28/12/2017,15/01/2018,"1,25"
BBPO11,Rendimento,30/11/2017,14/12/2017,"0,98"
BBPO11,Rendimento,31/10/2017,16/11/2017,"0,98"
BBPO11,Rendimento,29/09/2017,16/10/2017,"0,98"
BBPO11,Rendimento,31/08/2017,15/09/2017,"0,98"
BBPO11,Rendimento,31/07/2017,14/08/2017,"0,96"
BBPO11,Rendimento,30/06/2017,14/07/2017,"0,96"
BBPO11,Rendimento,31/05/2017,14/06/2017,"0,96"
BBPO11,Rendimento,28/04/2017,15/05/2017,"0,96"
BBPO11,Rendimento,31/03/2017,17/04/2017,"0,96"
BBPO11,Rendimento,24/02/2017,14/03/2017,"0,96"
BBPO11,Rendimento,31/01/2017,14/02/2017,"0,96"
BBIM11,Rendimento,26/02/2021,12/03/2021,"0,38"
BBIM11,Rendimento,29/01/2021,12/02/2021,"0,33"
BBIM11,Rendimento,30/12/2020,15/01/2021,"0,47"
BBIM11,Rendimento,30/11/2020,14/12/2020,"0,48"
BBIM11,Rendimento,30/10/2020,16/11/2020,"0,48"
BBIM11,Rendimento,30/09/2020,15/10/2020,"0,55"
